acc_mean,acc_std,acc_rms,acc_zc,acc_b01,acc_b15,acc_b5,acc_b15_30,hr_mean,ibi_sdnn,ibi_rmssd,y
16.755141593541314,12.405920906612042,20.84806090109869,0.0,0.00021224809286936457,0.004469024328008805,0.025030030339469506,0.1854963477386424,60000000000.0,1e-09,0.0,0
16.805756597248582,12.754292336563536,21.097521839945536,0.0,0.0020338159599656643,0.010329323552169511,0.03113909458019063,0.1803750949549665,60000000000.0,1e-09,0.0,0
16.29798985141227,12.812904599924657,20.731497713814168,0.0,0.001617861470556241,0.024228413659159374,0.047178881328705104,0.16604676449833455,60000000000.0,1e-09,0.0,0
15.897967517520602,13.21607766861677,20.673898522161192,0.0,0.001959114118652231,0.030968734730791096,0.06221353669546861,0.1634148404548185,60000000000.0,1e-09,0.0,0
14.851131171612609,12.4791100150371,19.398048453875063,0.0,0.007155588736894808,0.03355143188705324,0.07182618313770509,0.14858318667739087,60000000000.0,1e-09,0.0,0
15.467420767186995,12.958428385351072,20.178254914178357,0.0,0.0096327493730302,0.028898160896077742,0.08209169709852496,0.13929724285368364,60000000000.0,1e-09,0.0,0
15.636778879473477,13.269694412508318,20.508379836066105,0.0,0.007530885615487982,0.030536322913643086,0.08286546987255483,0.14419691469698598,60000000000.0,1e-09,0.0,0
15.787710256091353,13.038699107550633,20.475826467360392,0.0,0.011635690111022353,0.02969131265429483,0.0790161570643792,0.13569256246745529,60000000000.0,1e-09,0.0,0
15.455007746860801,12.790092911332486,20.061000501232847,0.0,0.006762645894549999,0.030925130024262133,0.07335604905029659,0.14464613151413008,60000000000.0,1e-09,0.0,0
14.697911639456906,11.545006181546777,18.689991285983687,0.0,0.005243175629658257,0.030963648102405785,0.08154006508350527,0.1188363627715504,60000000000.0,1e-09,0.0,0
14.90669087727021,11.988055570541203,19.12911156454734,0.0,0.004380124102223583,0.03267748573193818,0.08527403363853214,0.12471872449762512,60000000000.0,1e-09,0.0,0
14.95773663008003,12.314553895739008,19.374780585112944,0.0,0.004389845102227829,0.03464190071056993,0.0821427531912718,0.13238098058931957,60000000000.0,1e-09,0.0,0
15.60496636098888,12.72936202987626,20.138312560634052,0.0,0.0058342956044215395,0.024088919194401114,0.08827220701146582,0.13197284119040503,60000000000.0,1e-09,0.0,0
16.06076521095996,13.530635418594848,21.00062556128874,0.0,0.004694946342897212,0.029962832124414338,0.09545340160498386,0.13193040311630871,60000000000.0,1e-09,0.0,0
15.078589359898537,12.169067820237832,19.376533969563678,0.0,0.00492799391005861,0.02921632980000069,0.08093207634303838,0.13072264930534072,60000000000.0,1e-09,0.0,0
14.75447096143969,11.619272580269985,18.780359651064792,0.0,0.0049026938223908165,0.021803362161504816,0.07313129087786983,0.13686342759865605,60000000000.0,1e-09,0.0,0
14.232354983540997,9.829041096626016,17.296530786172973,0.0,0.00415786158602293,0.0058754683960066355,0.05157347300976466,0.1310910727529221,60000000000.0,1e-09,0.0,0
14.563449055892658,9.42635695800362,17.347917854440958,0.0,0.002740365283409485,0.003710237420696764,0.032323063830220135,0.13442322547657246,60000000000.0,1e-09,0.0,0
14.361089725575663,9.23354648305755,17.073349956653267,0.0,0.0016403542830257464,0.005846759700413609,0.027873319188816453,0.13596620641220272,60000000000.0,1e-09,0.0,0
14.252903384249691,8.896093745828352,16.801361218589715,0.0,0.0010121587656794881,0.004529921934807753,0.019783473101683872,0.13810862102032215,60000000000.0,1e-09,0.0,0
14.569711614121886,9.571813589574086,17.43261632380779,0.0,0.001967406285043944,0.00725704743172594,0.037776375887513994,0.13104176461404565,60000000000.0,1e-09,0.0,0
14.557321046024638,9.598425555692977,17.436896775688478,0.0,0.0019209090676568527,0.006226174263162975,0.04432399174509146,0.1275242833737421,60000000000.0,1e-09,0.0,0
14.575971867295351,10.001973785460008,17.677625277768808,0.0,0.0018849985398270985,0.007103875781298726,0.05303400070309201,0.1303691410979305,60000000000.0,1e-09,0.0,0
14.129079391983275,9.729853291051365,17.155201237842995,0.0,0.0012038798086138577,0.008377989695903618,0.04768067241687791,0.13738679013402594,60000000000.0,1e-09,0.0,0
14.294803716757457,10.233845694345055,17.580472433237393,0.0,0.0013462003468850453,0.007479538972250045,0.04999408525903998,0.14711407601834622,60000000000.0,1e-09,0.0,0
14.589146725333281,10.218299826823655,17.811705519228937,0.0,0.002066233051613364,0.010336481235566727,0.03892280188320691,0.1456459643110967,60000000000.0,1e-09,0.0,0
14.388213565337658,10.042210625390396,17.546130166688773,0.0,0.0016870512530831182,0.01059799353907109,0.04204531078613938,0.14226431167448916,60000000000.0,1e-09,0.0,0
14.594916414576364,10.646682103686434,18.065531404974898,0.0,0.004608049577245361,0.01331851522154452,0.056474867921134986,0.13738098751597927,60000000000.0,1e-09,0.0,0
14.401346591995182,11.36710585474138,18.346931055436297,0.0,0.0038503351545234534,0.017340806068941266,0.07043152973337335,0.146472669544542,60000000000.0,1e-09,0.0,0
14.733573671006846,12.451364655745166,19.2902741008111,0.0,0.002969978351819801,0.015308563864018644,0.07377354628597907,0.17186962702017747,60000000000.0,1e-09,0.0,0
14.960835595886953,12.720833729268419,19.63787698478146,0.0,0.0015887575602333602,0.010275300163582713,0.07469600533916713,0.1827318521896091,60000000000.0,1e-09,0.0,0
15.204160364009786,13.203679481768184,20.137121050571878,0.0,0.0010840057167924911,0.005538841803460693,0.08207598016137808,0.19538476001439456,60000000000.0,1e-09,0.0,0
15.37906392326661,13.54238437922974,20.491749115281532,0.0,0.0012158216581774058,0.006019019367287531,0.0837318932111651,0.19932958098530204,60000000000.0,1e-09,0.0,0
